M1_atom_number,Temp,CH4_flow,O2_flow,CH4_conv
42,850,13.6,3.4,17.23
42,850,7.3,1.2,11.23
42,850,10.9,1.8,12.74
42,850,14.6,2.4,13.4
42,850,4.0,2.0,35.12
42,850,6.0,3.0,35.81
42,850,8.0,4.0,35.78
42,850,4.5,1.5,23.95
42,850,6.8,2.3,24.85
42,850,9.0,3.0,25.54
42,850,4.8,1.2,18.71
42,850,7.2,1.8,15.69
42,850,9.6,2.4,18.87
42,850,5.1,0.9,12.34
42,850,7.7,1.3,12.66
42,850,10.3,1.7,11.58
42,850,2.0,1.0,38.42
42,850,3.0,1.5,38.97
42,850,4.0,2.0,35.81
42,850,2.3,0.8,26.38
42,850,3.4,1.1,23.91
42,850,4.5,1.5,24.76
42,850,2.4,0.6,19.66
42,850,3.6,0.9,19.68
42,850,4.8,1.2,21.13
42,850,2.6,0.4,14.12
42,850,3.9,0.6,14.15
42,850,5.1,0.9,13.7
42,800,5.7,2.8,38.24
42,800,8.5,4.3,38.66
42,800,11.3,5.7,37.73
42,800,6.4,2.1,28.19
42,800,9.6,3.2,27.85
42,800,12.8,4.3,27.72
42,800,6.8,1.7,22.27
42,800,10.2,2.6,19.45
42,800,13.6,3.4,19.18
42,800,7.3,1.2,16.88
42,800,10.9,1.8,17.81
42,800,14.6,2.4,13.47
42,800,4.0,2.0,35.05
42,800,6.0,3.0,34.14
42,800,8.0,4.0,34.55
42,800,4.5,1.5,24.97
42,800,6.8,2.3,23.73
42,800,9.0,3.0,23.64
42,800,4.8,1.2,19.6
42,800,7.2,1.8,20.05
42,800,9.6,2.4,16.71
42,800,5.1,0.9,13.25
42,800,7.7,1.3,11.39
42,800,10.3,1.7,9.77
42,800,2.0,1.0,34.71
42,800,3.0,1.5,30.47
42,800,4.0,2.0,24.06
42,800,2.3,0.8,23.88
42,800,3.4,1.1,18.31
42,800,4.5,1.5,13.75
42,800,2.4,0.6,20.21
42,800,3.6,0.9,12.04
42,800,4.8,1.2,10.8
42,800,2.6,0.4,14.15
42,800,3.9,0.6,9.58
42,800,5.1,0.9,7.02
42,775,5.7,2.8,32.69
42,775,8.5,4.3,34.17
42,775,11.3,5.7,35.25
42,775,6.4,2.1,25.23
42,775,9.6,3.2,22.78
42,775,12.8,4.3,22.81
42,775,6.8,1.7,17.91
42,775,10.2,2.6,17.37
42,775,13.6,3.4,13.61
42,775,7.3,1.2,11.38
42,775,10.9,1.8,9.7
42,775,14.6,2.4,6.98
42,775,4.0,2.0,33.88
42,775,6.0,3.0,33.84
42,775,8.0,4.0,29.55
42,775,4.5,1.5,24.05
42,775,6.8,2.3,19.3
42,775,9.0,3.0,15.11
42,775,4.8,1.2,17.28
42,775,7.2,1.8,10.55
42,775,9.6,2.4,9.36
42,775,5.1,0.9,10.26
42,775,7.7,1.3,6.24
42,775,10.3,1.7,6.29
42,775,2.0,1.0,25.18
42,775,3.0,1.5,19.02
42,775,4.0,2.0,13.03
42,775,2.3,0.8,13.91
42,775,3.4,1.1,9.4
42,775,4.5,1.5,5.3
42,775,2.4,0.6,12.2
42,775,3.6,0.9,8.23
42,775,4.8,1.2,5.98
42,775,2.6,0.4,7.57
42,775,3.9,0.6,2.67
42,775,5.1,0.9,2.56
42,750,5.7,2.8,33.38
42,750,8.5,4.3,34.65
42,750,11.3,5.7,32.61
42,750,6.4,2.1,22.14
42,750,9.6,3.2,17.79
42,750,12.8,4.3,12.18
42,750,6.8,1.7,16.0
42,750,10.2,2.6,10.17
42,750,13.6,3.4,7.81
42,750,7.3,1.2,8.99
42,750,10.9,1.8,5.65
42,750,14.6,2.4,4.0
42,750,4.0,2.0,31.36
42,750,6.0,3.0,23.18
42,750,8.0,4.0,17.7
42,750,4.5,1.5,17.46
42,750,6.8,2.3,10.35
42,750,9.0,3.0,6.52
42,750,4.8,1.2,10.14
42,750,7.2,1.8,8.39
42,750,9.6,2.4,7.29
42,750,5.1,0.9,6.54
42,750,7.7,1.3,3.82
42,750,10.3,1.7,3.74
42,750,2.0,1.0,14.52
42,750,3.0,1.5,12.02
42,750,4.0,2.0,6.43
42,750,2.3,0.8,7.39
42,750,3.4,1.1,4.73
42,750,4.5,1.5,4.49
42,750,2.4,0.6,5.31
42,750,3.6,0.9,4.68
42,750,4.8,1.2,3.5
42,750,2.6,0.4,5.32
42,750,3.9,0.6,4.45
42,750,5.1,0.9,4.46
42,700,5.7,2.8,26.62
42,700,8.5,4.3,22.11
42,700,11.3,5.7,12.33
42,700,6.4,2.1,11.1
42,700,9.6,3.2,8.23
42,700,12.8,4.3,5.18
42,700,6.8,1.7,5.47
42,700,10.2,2.6,3.68
42,700,13.6,3.4,3.42
42,700,7.3,1.2,3.85
42,700,10.9,1.8,3.36
42,700,14.6,2.4,1.34
42,700,4.0,2.0,12.54
42,700,6.0,3.0,5.6
42,700,8.0,4.0,4.94
42,700,4.5,1.5,4.2
42,700,6.8,2.3,2.39
42,700,9.0,3.0,2.15
42,700,4.8,1.2,3.15
42,700,7.2,1.8,2.42
42,700,9.6,2.4,2.38
42,700,5.1,0.9,2.99
42,700,7.7,1.3,1.58
42,700,10.3,1.7,0.67
42,700,2.0,1.0,3.43
42,700,3.0,1.5,4.19
42,700,4.0,2.0,2.92
42,700,2.3,0.8,2.61
42,700,3.4,1.1,1.99
42,700,4.5,1.5,1.24
42,700,2.4,0.6,4.59
42,700,3.6,0.9,1.63
42,700,4.8,1.2,3.39
42,700,2.6,0.4,0.88
42,700,3.9,0.6,1.52
42,700,5.1,0.9,2.33
46,900,5.7,2.8,23.6
46,900,8.5,4.3,25.12
46,900,11.3,5.7,25.72
46,900,6.4,2.1,15.45
46,900,9.6,3.2,16.22
46,900,12.8,4.3,16.45
46,900,6.8,1.7,10.39
46,900,10.2,2.6,11.45
46,900,13.6,3.4,10.22
46,900,7.3,1.2,12.88
46,900,10.9,1.8,12.75
46,900,14.6,2.4,6.58
46,900,4.0,2.0,25.36
46,900,6.0,3.0,25.81
46,900,8.0,4.0,26.4
46,900,4.5,1.5,17.0
46,900,6.8,2.3,17.1
46,900,9.0,3.0,18.82
46,900,4.8,1.2,11.4
46,900,7.2,1.8,10.2
46,900,9.6,2.4,12.0
46,900,5.1,0.9,7.63
46,900,7.7,1.3,7.07
46,900,10.3,1.7,7.66
46,900,2.0,1.0,28.97
46,900,3.0,1.5,29.93
46,900,4.0,2.0,28.96
46,900,2.3,0.8,20.3
46,900,3.4,1.1,19.58
46,900,4.5,1.5,18.9
46,900,2.4,0.6,16.58
46,900,3.6,0.9,17.29
46,900,4.8,1.2,16.25
46,900,2.6,0.4,11.51
46,900,3.9,0.6,12.01
46,900,5.1,0.9,10.37
46,850,5.7,2.8,24.0
46,850,8.5,4.3,26.37
46,850,11.3,5.7,26.36
46,850,6.4,2.1,15.17
46,850,9.6,3.2,15.95
46,850,12.8,4.3,18.49
46,850,6.8,1.7,11.16
46,850,10.2,2.6,10.94
46,850,13.6,3.4,11.28
46,850,7.3,1.2,12.73
46,850,10.9,1.8,11.08
46,850,14.6,2.4,8.95
46,850,4.0,2.0,24.6
46,850,6.0,3.0,26.2
46,850,8.0,4.0,26.31
46,850,4.5,1.5,16.55
46,850,6.8,2.3,17.86
46,850,9.0,3.0,18.06
46,850,4.8,1.2,12.09
46,850,7.2,1.8,11.15
46,850,9.6,2.4,13.38
46,850,5.1,0.9,7.53
46,850,7.7,1.3,10.32
46,850,10.3,1.7,10.4
46,850,2.0,1.0,28.57
46,850,3.0,1.5,33.64
46,850,4.0,2.0,34.86
46,850,2.3,0.8,18.47
46,850,3.4,1.1,23.85
46,850,4.5,1.5,25.3
46,850,2.4,0.6,13.91
46,850,3.6,0.9,19.25
46,850,4.8,1.2,20.93
46,850,2.6,0.4,9.56
46,850,3.9,0.6,13.55
46,850,5.1,0.9,15.61
46,800,5.7,2.8,31.14
46,800,8.5,4.3,30.12
46,800,11.3,5.7,33.61
46,800,6.4,2.1,21.77
46,800,9.6,3.2,22.25
46,800,12.8,4.3,25.66
46,800,6.8,1.7,17.55
46,800,10.2,2.6,16.05
46,800,13.6,3.4,22.4
46,800,7.3,1.2,12.54
46,800,10.9,1.8,12.77
46,800,14.6,2.4,15.08
46,800,4.0,2.0,26.76
46,800,6.0,3.0,30.76
46,800,8.0,4.0,33.85
46,800,4.5,1.5,21.21
46,800,6.8,2.3,23.36
46,800,9.0,3.0,25.09
46,800,4.8,1.2,17.7
46,800,7.2,1.8,19.93
46,800,9.6,2.4,19.2
46,800,5.1,0.9,11.06
46,800,7.7,1.3,14.13
46,800,10.3,1.7,13.61
46,800,2.0,1.0,36.84
46,800,3.0,1.5,33.18
46,800,4.0,2.0,28.11
46,800,2.3,0.8,28.47
46,800,3.4,1.1,23.84
46,800,4.5,1.5,21.37
46,800,2.4,0.6,23.15
46,800,3.6,0.9,19.24
46,800,4.8,1.2,16.51
46,800,2.6,0.4,15.59
46,800,3.9,0.6,16.25
46,800,5.1,0.9,12.39
46,775,5.7,2.8,25.13
46,775,8.5,4.3,32.51
46,775,11.3,5.7,34.23
46,775,6.4,2.1,21.42
46,775,9.6,3.2,23.77
46,775,12.8,4.3,24.41
46,775,6.8,1.7,17.7
46,775,10.2,2.6,16.17
46,775,13.6,3.4,14.95
46,775,7.3,1.2,14.74
46,775,10.9,1.8,11.83
46,775,14.6,2.4,11.88
46,775,4.0,2.0,32.7
46,775,6.0,3.0,30.37
46,775,8.0,4.0,29.55
46,775,4.5,1.5,24.42
46,775,6.8,2.3,21.98
46,775,9.0,3.0,19.8
46,775,4.8,1.2,18.7
46,775,7.2,1.8,17.96
46,775,9.6,2.4,14.75
46,775,5.1,0.9,13.75
46,775,7.7,1.3,9.8
46,775,10.3,1.7,8.65
46,775,2.0,1.0,28.37
46,775,3.0,1.5,21.2
46,775,4.0,2.0,15.96
46,775,2.3,0.8,21.72
46,775,3.4,1.1,15.53
46,775,4.5,1.5,11.74
46,775,2.4,0.6,15.42
46,775,3.6,0.9,12.15
46,775,4.8,1.2,11.31
46,775,2.6,0.4,12.3
46,775,3.9,0.6,7.19
46,775,5.1,0.9,6.37
46,750,5.7,2.8,31.82
46,750,8.5,4.3,30.37
46,750,11.3,5.7,26.72
46,750,6.4,2.1,20.92
46,750,9.6,3.2,16.61
46,750,12.8,4.3,12.13
46,750,6.8,1.7,16.67
46,750,10.2,2.6,14.15
46,750,13.6,3.4,12.18
46,750,7.3,1.2,14.35
46,750,10.9,1.8,11.06
46,750,14.6,2.4,7.21
46,750,4.0,2.0,28.55
46,750,6.0,3.0,22.7
46,750,8.0,4.0,18.35
46,750,4.5,1.5,19.82
46,750,6.8,2.3,15.22
46,750,9.0,3.0,11.62
46,750,4.8,1.2,14.48
46,750,7.2,1.8,12.09
46,750,9.6,2.4,9.1
46,750,5.1,0.9,12.5
46,750,7.7,1.3,8.37
46,750,10.3,1.7,7.55
46,750,2.0,1.0,17.93
46,750,3.0,1.5,13.36
46,750,4.0,2.0,7.62
46,750,2.3,0.8,12.53
46,750,3.4,1.1,9.96
46,750,4.5,1.5,6.0
46,750,2.4,0.6,9.28
46,750,3.6,0.9,7.18
46,750,4.8,1.2,5.4
46,750,2.6,0.4,8.9
46,750,3.9,0.6,6.28
46,750,5.1,0.9,5.2
46,700,5.7,2.8,19.02
46,700,8.5,4.3,16.84
46,700,11.3,5.7,14.57
46,700,6.4,2.1,13.59
46,700,9.6,3.2,12.29
46,700,12.8,4.3,10.64
46,700,6.8,1.7,8.72
46,700,10.2,2.6,8.07
46,700,13.6,3.4,6.05
46,700,7.3,1.2,7.97
46,700,10.9,1.8,3.49
46,700,14.6,2.4,2.72
46,700,4.0,2.0,16.96
46,700,6.0,3.0,12.84
46,700,8.0,4.0,14.74
46,700,4.5,1.5,11.3
46,700,6.8,2.3,7.71
46,700,9.0,3.0,5.6
46,700,4.8,1.2,6.62
46,700,7.2,1.8,5.5
46,700,9.6,2.4,3.45
46,700,5.1,0.9,4.43
46,700,7.7,1.3,2.5
46,700,10.3,1.7,2.94
46,700,2.0,1.0,11.4
46,700,3.0,1.5,12.26
46,700,4.0,2.0,8.1
46,700,2.3,0.8,6.63
46,700,3.4,1.1,5.14
46,700,4.5,1.5,4.94
46,700,2.4,0.6,4.59
46,700,3.6,0.9,3.66
46,700,4.8,1.2,2.21
46,700,2.6,0.4,5.62
46,700,3.9,0.6,3.75
46,700,5.1,0.9,3.47
57,900,5.7,2.8,29.54
57,900,8.5,4.3,31.92
57,900,11.3,5.7,32.91
57,900,6.4,2.1,20.43
57,900,9.6,3.2,21.57
57,900,12.8,4.3,19.18
57,900,6.8,1.7,13.82
57,900,10.2,2.6,14.37
57,900,13.6,3.4,15.67
57,900,7.3,1.2,17.42
57,900,10.9,1.8,17.24
57,900,14.6,2.4,9.74
57,900,4.0,2.0,35.19
57,900,6.0,3.0,36.06
57,900,8.0,4.0,35.28
57,900,4.5,1.5,24.99
57,900,6.8,2.3,23.88
57,900,9.0,3.0,25.25
57,900,4.8,1.2,18.59
57,900,7.2,1.8,17.6
57,900,9.6,2.4,18.33
57,900,5.1,0.9,9.31
57,900,7.7,1.3,12.0
57,900,10.3,1.7,10.71
57,900,2.0,1.0,40.51
57,900,3.0,1.5,40.88
57,900,4.0,2.0,39.89
57,900,2.3,0.8,28.42
57,900,3.4,1.1,27.36
57,900,4.5,1.5,24.54
57,900,2.4,0.6,21.46
57,900,3.6,0.9,19.25
57,900,4.8,1.2,20.0
57,900,2.6,0.4,13.53
57,900,3.9,0.6,11.98
57,900,5.1,0.9,11.7
57,850,5.7,2.8,30.94
57,850,8.5,4.3,33.78
57,850,11.3,5.7,35.02
57,850,6.4,2.1,20.88
57,850,9.6,3.2,19.02
57,850,12.8,4.3,23.09
57,850,6.8,1.7,16.16
57,850,10.2,2.6,17.27
57,850,13.6,3.4,16.85
57,850,7.3,1.2,10.51
57,850,10.9,1.8,13.53
57,850,14.6,2.4,10.85
57,850,4.0,2.0,34.81
57,850,6.0,3.0,36.89
57,850,8.0,4.0,34.9
57,850,4.5,1.5,24.04
57,850,6.8,2.3,25.63
57,850,9.0,3.0,24.19
57,850,4.8,1.2,17.6
57,850,7.2,1.8,16.07
57,850,9.6,2.4,16.24
57,850,5.1,0.9,10.51
57,850,7.7,1.3,8.2
57,850,10.3,1.7,11.86
57,850,2.0,1.0,37.0
57,850,3.0,1.5,34.16
57,850,4.0,2.0,36.23
57,850,2.3,0.8,23.9
57,850,3.4,1.1,28.52
57,850,4.5,1.5,30.74
57,850,2.4,0.6,17.17
57,850,3.6,0.9,24.03
57,850,4.8,1.2,24.75
57,850,2.6,0.4,13.48
57,850,3.9,0.6,17.21
57,850,5.1,0.9,18.07
57,800,5.7,2.8,38.07
57,800,8.5,4.3,35.61
57,800,11.3,5.7,34.41
57,800,6.4,2.1,27.04
57,800,9.6,3.2,24.81
57,800,12.8,4.3,24.76
57,800,6.8,1.7,21.19
57,800,10.2,2.6,19.9
57,800,13.6,3.4,20.69
57,800,7.3,1.2,13.33
57,800,10.9,1.8,16.69
57,800,14.6,2.4,13.1
57,800,4.0,2.0,33.58
57,800,6.0,3.0,32.6
57,800,8.0,4.0,31.18
57,800,4.5,1.5,23.8
57,800,6.8,2.3,25.41
57,800,9.0,3.0,24.26
57,800,4.8,1.2,16.08
57,800,7.2,1.8,20.87
57,800,9.6,2.4,17.05
57,800,5.1,0.9,15.57
57,800,7.7,1.3,11.88
57,800,10.3,1.7,9.5
57,800,2.0,1.0,38.34
57,800,3.0,1.5,34.28
57,800,4.0,2.0,26.41
57,800,2.3,0.8,28.67
57,800,3.4,1.1,23.11
57,800,4.5,1.5,18.3
57,800,2.4,0.6,23.71
57,800,3.6,0.9,17.19
57,800,4.8,1.2,13.64
57,800,2.6,0.4,17.47
57,800,3.9,0.6,13.48
57,800,5.1,0.9,9.99
57,775,5.7,2.8,31.56
57,775,8.5,4.3,32.1
57,775,11.3,5.7,32.62
57,775,6.4,2.1,21.54
57,775,9.6,3.2,18.28
57,775,12.8,4.3,19.89
57,775,6.8,1.7,16.29
57,775,10.2,2.6,18.13
57,775,13.6,3.4,16.26
57,775,7.3,1.2,12.77
57,775,10.9,1.8,10.66
57,775,14.6,2.4,8.0
57,775,4.0,2.0,30.88
57,775,6.0,3.0,31.22
57,775,8.0,4.0,28.29
57,775,4.5,1.5,23.13
57,775,6.8,2.3,21.44
57,775,9.0,3.0,16.42
57,775,4.8,1.2,19.36
57,775,7.2,1.8,14.42
57,775,9.6,2.4,10.52
57,775,5.1,0.9,12.26
57,775,7.7,1.3,10.49
57,775,10.3,1.7,7.18
57,775,2.0,1.0,29.95
57,775,3.0,1.5,22.36
57,775,4.0,2.0,14.75
57,775,2.3,0.8,20.22
57,775,3.4,1.1,11.68
57,775,4.5,1.5,10.29
57,775,2.4,0.6,16.0
57,775,3.6,0.9,11.56
57,775,4.8,1.2,7.05
57,775,2.6,0.4,10.13
57,775,3.9,0.6,7.34
57,775,5.1,0.9,6.13
57,750,5.7,2.8,30.8
57,750,8.5,4.3,29.34
57,750,11.3,5.7,29.97
57,750,6.4,2.1,21.62
57,750,9.6,3.2,18.65
57,750,12.8,4.3,16.23
57,750,6.8,1.7,19.55
57,750,10.2,2.6,11.52
57,750,13.6,3.4,8.46
57,750,7.3,1.2,10.82
57,750,10.9,1.8,8.1
57,750,14.6,2.4,6.08
57,750,4.0,2.0,31.33
57,750,6.0,3.0,25.24
57,750,8.0,4.0,18.35
57,750,4.5,1.5,21.34
57,750,6.8,2.3,12.66
57,750,9.0,3.0,8.18
57,750,4.8,1.2,13.81
57,750,7.2,1.8,8.04
57,750,9.6,2.4,6.09
57,750,5.1,0.9,9.55
57,750,7.7,1.3,6.68
57,750,10.3,1.7,5.21
57,750,2.0,1.0,17.54
57,750,3.0,1.5,15.18
57,750,4.0,2.0,8.81
57,750,2.3,0.8,10.36
57,750,3.4,1.1,6.88
57,750,4.5,1.5,4.56
57,750,2.4,0.6,9.39
57,750,3.6,0.9,5.82
57,750,4.8,1.2,4.67
57,750,2.6,0.4,6.94
57,750,3.9,0.6,5.05
57,750,5.1,0.9,4.01
57,700,5.7,2.8,25.55
57,700,8.5,4.3,11.23
57,700,11.3,5.7,8.8
57,700,6.4,2.1,11.05
57,700,9.6,3.2,5.73
57,700,12.8,4.3,7.0
57,700,6.8,1.7,7.42
57,700,10.2,2.6,4.87
57,700,13.6,3.4,2.61
57,700,7.3,1.2,3.94
57,700,10.9,1.8,3.75
57,700,14.6,2.4,4.39
57,700,4.0,2.0,12.28
57,700,6.0,3.0,6.96
57,700,8.0,4.0,3.61
57,700,4.5,1.5,5.27
57,700,6.8,2.3,4.73
57,700,9.0,3.0,4.84
57,700,4.8,1.2,4.5
57,700,7.2,1.8,2.94
57,700,9.6,2.4,2.55
57,700,5.1,0.9,2.64
57,700,7.7,1.3,1.86
57,700,10.3,1.7,1.17
57,700,2.0,1.0,5.34
57,700,3.0,1.5,4.33
57,700,4.0,2.0,2.55
57,700,2.3,0.8,4.31
57,700,3.4,1.1,3.41
57,700,4.5,1.5,2.42
57,700,2.4,0.6,3.35
57,700,3.6,0.9,3.01
57,700,4.8,1.2,2.4
57,700,2.6,0.4,1.6
57,700,3.9,0.6,1.79
57,700,5.1,0.9,1.64
58,900,5.7,2.8,30.23
58,900,8.5,4.3,29.87
58,900,11.3,5.7,30.0
58,900,6.4,2.1,19.59
58,900,9.6,3.2,21.11
58,900,12.8,4.3,23.27
58,900,6.8,1.7,14.67
58,900,10.2,2.6,15.38
58,900,13.6,3.4,16.11
58,900,7.3,1.2,9.19
58,900,10.9,1.8,8.43
58,900,14.6,2.4,10.35
58,900,4.0,2.0,34.39
58,900,6.0,3.0,34.9
58,900,8.0,4.0,35.46
58,900,4.5,1.5,24.02
58,900,6.8,2.3,23.9
58,900,9.0,3.0,24.44
58,900,4.8,1.2,15.32
58,900,7.2,1.8,18.26
58,900,9.6,2.4,18.61
58,900,5.1,0.9,10.74
58,900,7.7,1.3,12.62
58,900,10.3,1.7,13.36
58,900,2.0,1.0,38.57
58,900,3.0,1.5,40.93
58,900,4.0,2.0,40.92
58,900,2.3,0.8,29.36
58,900,3.4,1.1,27.75
58,900,4.5,1.5,27.28
58,900,2.4,0.6,21.12
58,900,3.6,0.9,20.11
58,900,4.8,1.2,21.04
58,900,2.6,0.4,15.37
58,900,3.9,0.6,13.63
58,900,5.1,0.9,13.79
58,850,5.7,2.8,29.43
58,850,8.5,4.3,33.64
58,850,11.3,5.7,34.35
58,850,6.4,2.1,22.82
58,850,9.6,3.2,20.66
58,850,12.8,4.3,24.02
58,850,6.8,1.7,14.95
58,850,10.2,2.6,16.42
58,850,13.6,3.4,16.87
58,850,7.3,1.2,10.07
58,850,10.9,1.8,14.97
58,850,14.6,2.4,14.7
58,850,4.0,2.0,34.34
58,850,6.0,3.0,35.12
58,850,8.0,4.0,35.1
58,850,4.5,1.5,24.06
58,850,6.8,2.3,24.8
58,850,9.0,3.0,25.99
58,850,4.8,1.2,17.76
58,850,7.2,1.8,18.94
58,850,9.6,2.4,18.46
58,850,5.1,0.9,11.56
58,850,7.7,1.3,14.72
58,850,10.3,1.7,14.17
58,850,2.0,1.0,37.2
58,850,3.0,1.5,37.63
58,850,4.0,2.0,37.67
58,850,2.3,0.8,25.67
58,850,3.4,1.1,27.58
58,850,4.5,1.5,28.67
58,850,2.4,0.6,21.46
58,850,3.6,0.9,22.87
58,850,4.8,1.2,25.77
58,850,2.6,0.4,15.87
58,850,3.9,0.6,16.12
58,850,5.1,0.9,18.86
58,800,5.7,2.8,37.19
58,800,8.5,4.3,38.97
58,800,11.3,5.7,38.75
58,800,6.4,2.1,27.58
58,800,9.6,3.2,26.99
58,800,12.8,4.3,29.62
58,800,6.8,1.7,22.28
58,800,10.2,2.6,21.86
58,800,13.6,3.4,23.33
58,800,7.3,1.2,17.65
58,800,10.9,1.8,18.37
58,800,14.6,2.4,17.86
58,800,4.0,2.0,34.17
58,800,6.0,3.0,35.31
58,800,8.0,4.0,36.33
58,800,4.5,1.5,25.78
58,800,6.8,2.3,26.74
58,800,9.0,3.0,26.49
58,800,4.8,1.2,20.71
58,800,7.2,1.8,22.67
58,800,9.6,2.4,21.64
58,800,5.1,0.9,18.03
58,800,7.7,1.3,16.05
58,800,10.3,1.7,13.77
58,800,2.0,1.0,40.33
58,800,3.0,1.5,37.27
58,800,4.0,2.0,31.57
58,800,2.3,0.8,30.61
58,800,3.4,1.1,24.56
58,800,4.5,1.5,22.67
58,800,2.4,0.6,25.9
58,800,3.6,0.9,21.75
58,800,4.8,1.2,18.21
58,800,2.6,0.4,18.05
58,800,3.9,0.6,14.68
58,800,5.1,0.9,13.68
58,775,5.7,2.8,33.82
58,775,8.5,4.3,34.55
58,775,11.3,5.7,38.08
58,775,6.4,2.1,27.14
58,775,9.6,3.2,27.58
58,775,12.8,4.3,24.29
58,775,6.8,1.7,20.77
58,775,10.2,2.6,19.48
58,775,13.6,3.4,17.22
58,775,7.3,1.2,17.8
58,775,10.9,1.8,13.7
58,775,14.6,2.4,12.0
58,775,4.0,2.0,34.65
58,775,6.0,3.0,34.54
58,775,8.0,4.0,33.7
58,775,4.5,1.5,27.0
58,775,6.8,2.3,24.45
58,775,9.0,3.0,23.97
58,775,4.8,1.2,22.25
58,775,7.2,1.8,17.83
58,775,9.6,2.4,15.51
58,775,5.1,0.9,15.58
58,775,7.7,1.3,12.85
58,775,10.3,1.7,9.88
58,775,2.0,1.0,32.43
58,775,3.0,1.5,25.41
58,775,4.0,2.0,18.29
58,775,2.3,0.8,24.54
58,775,3.4,1.1,16.14
58,775,4.5,1.5,12.19
58,775,2.4,0.6,18.22
58,775,3.6,0.9,14.15
58,775,4.8,1.2,10.65
58,775,2.6,0.4,14.22
58,775,3.9,0.6,6.93
58,775,5.1,0.9,5.83
58,750,5.7,2.8,35.54
58,750,8.5,4.3,33.82
58,750,11.3,5.7,32.51
58,750,6.4,2.1,34.95
58,750,9.6,3.2,21.83
58,750,12.8,4.3,19.5
58,750,6.8,1.7,20.51
58,750,10.2,2.6,19.22
58,750,13.6,3.4,13.72
58,750,7.3,1.2,16.83
58,750,10.9,1.8,13.94
58,750,14.6,2.4,9.45
58,750,4.0,2.0,34.84
58,750,6.0,3.0,27.1
58,750,8.0,4.0,21.23
58,750,4.5,1.5,24.97
58,750,6.8,2.3,15.85
58,750,9.0,3.0,11.77
58,750,4.8,1.2,18.3
58,750,7.2,1.8,13.85
58,750,9.6,2.4,10.81
58,750,5.1,0.9,13.29
58,750,7.7,1.3,7.81
58,750,10.3,1.7,6.01
58,750,2.0,1.0,20.93
58,750,3.0,1.5,15.5
58,750,4.0,2.0,8.66
58,750,2.3,0.8,14.87
58,750,3.4,1.1,8.6
58,750,4.5,1.5,8.27
58,750,2.4,0.6,10.09
58,750,3.6,0.9,8.82
58,750,4.8,1.2,5.55
58,750,2.6,0.4,8.63
58,750,3.9,0.6,6.47
58,750,5.1,0.9,3.33
58,700,5.7,2.8,25.98
58,700,8.5,4.3,20.66
58,700,11.3,5.7,10.91
58,700,6.4,2.1,22.6
58,700,9.6,3.2,6.13
58,700,12.8,4.3,4.06
58,700,6.8,1.7,8.45
58,700,10.2,2.6,5.15
58,700,13.6,3.4,2.57
58,700,7.3,1.2,5.59
58,700,10.9,1.8,3.23
58,700,14.6,2.4,2.08
58,700,4.0,2.0,12.65
58,700,6.0,3.0,4.75
58,700,8.0,4.0,4.47
58,700,4.5,1.5,9.41
58,700,6.8,2.3,3.85
58,700,9.0,3.0,3.72
58,700,4.8,1.2,4.76
58,700,7.2,1.8,5.9
58,700,9.6,2.4,2.15
58,700,5.1,0.9,3.64
58,700,7.7,1.3,2.15
58,700,10.3,1.7,1.61
58,700,2.0,1.0,4.81
58,700,3.0,1.5,4.72
58,700,4.0,2.0,2.61
58,700,2.3,0.8,3.13
58,700,3.4,1.1,1.4
58,700,4.5,1.5,2.08
58,700,2.4,0.6,4.57
58,700,3.6,0.9,2.86
58,700,4.8,1.2,2.83
58,700,2.6,0.4,2.22
58,700,3.9,0.6,2.86
58,700,5.1,0.9,1.61
60,900,5.7,2.8,31.12
60,900,8.5,4.3,28.57
60,900,11.3,5.7,34.66
60,900,6.4,2.1,19.83
60,900,9.6,3.2,20.2
60,900,12.8,4.3,21.8
60,900,6.8,1.7,14.45
60,900,10.2,2.6,14.15
60,900,13.6,3.4,14.19
60,900,7.3,1.2,17.37
60,900,10.9,1.8,17.21
60,900,14.6,2.4,17.27
60,900,4.0,2.0,35.4
60,900,6.0,3.0,36.42
60,900,8.0,4.0,36.38
60,900,4.5,1.5,23.85
60,900,6.8,2.3,24.78
60,900,9.0,3.0,25.39
60,900,4.8,1.2,17.96
60,900,7.2,1.8,18.76
60,900,9.6,2.4,18.07
60,900,5.1,0.9,11.78
60,900,7.7,1.3,12.05
60,900,10.3,1.7,13.08
60,900,2.0,1.0,41.09
60,900,3.0,1.5,42.12
60,900,4.0,2.0,41.21
60,900,2.3,0.8,29.42
60,900,3.4,1.1,27.48
60,900,4.5,1.5,27.87
60,900,2.4,0.6,23.02
60,900,3.6,0.9,21.61
60,900,4.8,1.2,22.9
60,900,2.6,0.4,14.9
60,900,3.9,0.6,14.8
60,900,5.1,0.9,16.13
60,850,5.7,2.8,31.11
60,850,8.5,4.3,34.9
60,850,11.3,5.7,33.63
60,850,6.4,2.1,20.57
60,850,9.6,3.2,22.47
60,850,12.8,4.3,23.63
60,850,6.8,1.7,16.27
60,850,10.2,2.6,15.46
60,850,13.6,3.4,17.37
60,850,7.3,1.2,12.22
60,850,10.9,1.8,13.14
60,850,14.6,2.4,15.12
60,850,4.0,2.0,35.1
60,850,6.0,3.0,34.84
60,850,8.0,4.0,37.16
60,850,4.5,1.5,25.23
60,850,6.8,2.3,24.81
